来源	文件	位置	原文	参考译文	填写中文	长度状态
TBL	tbl1.pak	*	Saiyan Pod Engine			wildcard_utf16
TBL	tbl1.pak	*	Prototype Parts			wildcard_utf16
TBL	tbl1.pak	*	Special Parts for the Saiyan Pod Prototype.			wildcard_utf16
TBL	tbl1.pak	*	Saiyan Pod Design			wildcard_utf16
TBL	tbl1.pak	*	Saiyan Pod Design.			wildcard_utf16
TBL	tbl1.pak	*	Prototype Saiyan Pod Design			wildcard_utf16
TBL	tbl1.pak	*	Prototype Saiyan Pod Design.			wildcard_utf16
TBL	tbl1.pak	*	Saiyan Pod Controller Components			wildcard_utf16
TBL	tbl1.pak	*	Saiyan Pod Part Components			wildcard_utf16
TBL	tbl1.pak	*	Saiyan Pod Engine Components			wildcard_utf16
TBL	tbl1.pak	*	Magic Majin Tromps			wildcard_utf16
TBL	tbl1.pak	*	A Magic Metalic Weapon			wildcard_utf16
TBL	tbl1.pak	*	Mecha Freeza Mask		机械弗利萨面具	wildcard_utf16
TBL	tbl1.pak	*	A Part of Mecha Freeza		机械弗利萨的一部分	wildcard_utf16
TBL	tbl1.pak	*	(Human)Dragon Shen Armor			wildcard_utf16
TBL	tbl1.pak	*	Represents a Dragon Ball Armor			wildcard_utf16
TBL	tbl1.pak	*	(Human)Dragon Shen Pants			wildcard_utf16
TBL	tbl1.pak	*	Represents a Dragon Ball Pants			wildcard_utf16
TBL	tbl1.pak	*	(Human)Dragon Shen Boots			wildcard_utf16
TBL	tbl1.pak	*	Represents a Dragon Ball Boots			wildcard_utf16
TBL	tbl1.pak	*	(Namek)Dragon Shen Armor			wildcard_utf16
TBL	tbl1.pak	*	(Namek)Dragon Shen Pants			wildcard_utf16
TBL	tbl1.pak	*	(Namek)Dragon Shen Boots			wildcard_utf16
TBL	tbl1.pak	*	(Majin)Dragon Shen Armor			wildcard_utf16
TBL	tbl1.pak	*	(Majin)Dragon Shen Pants			wildcard_utf16
TBL	tbl1.pak	*	(Majin)Dragon Shen Boots			wildcard_utf16
TBL	tbl1.pak	*	Mysterious Powder (Test)			wildcard_utf16
TBL	tbl1.pak	*	Gunbai Transmog			wildcard_utf16
TBL	tbl1.pak	*	Angel Staff Transmog (Turtle)			wildcard_utf16
TBL	tbl1.pak	*	Used by Whis in Dragon Ball Super			wildcard_utf16
TBL	tbl1.pak	*	Zangetsu Transmog			wildcard_utf16
TBL	tbl1.pak	*	Jashin's Scythe Transmog (Fighter)			wildcard_utf16
TBL	tbl1.pak	*	Juinjutsu Wings Transmog			wildcard_utf16
TBL	tbl1.pak	*	Cloud Drum Transmog			wildcard_utf16
TBL	tbl1.pak	*	Fukasaku and Shima Transmog			wildcard_utf16
TBL	tbl1.pak	*	Candy Apple Transmog			wildcard_utf16
TBL	tbl1.pak	*	Dragon Scroll Transmog		龙卷轴幻化	wildcard_utf16
TBL	tbl1.pak	*	Flute Transmog			wildcard_utf16
TBL	tbl1.pak	*	A Powerful Flute			wildcard_utf16
TBL	tbl1.pak	*	Android 21 Hair		人造人21发型	wildcard_utf16
TBL	tbl1.pak	*	Imperial Spear Transmog (Fighter)			wildcard_utf16
TBL	tbl1.pak	*	MM Wand (Turtle)			wildcard_utf16
TBL	tbl1.pak	*	Walt Transmog			wildcard_utf16
TBL	tbl1.pak	*	Mihawk Sword Transmog (Sword)			wildcard_utf16
TBL	tbl1.pak	*	Kirito Sword Transmog (Sword)			wildcard_utf16
TBL	tbl1.pak	*	Giant Folding Fan Transmog (Crane)			wildcard_utf16
TBL	tbl1.pak	*	Anbu Mask Transmog (Karma)			wildcard_utf16
TBL	tbl1.pak	*	Blazing Bloodthirsty Axe Transmog (SK)			wildcard_utf16
TBL	tbl1.pak	*	Rest Scroll Transmog (Dende)			wildcard_utf16
TBL	tbl1.pak	*	Popo Gem Transmog (Poko)		波波宝石幻化(波可)	wildcard_utf16
TBL	tbl1.pak	*	Ancestral Trumpet Transmog (Ult)			wildcard_utf16
TBL	tbl1.pak	*	God Claws Transmog (DW)			wildcard_utf16
TBL	tbl1.pak	*	God Oracle Axe R Transmog (SK)			wildcard_utf16
TBL	tbl1.pak	*	Magic Stick Transmog (Fighter)		魔法棍幻化(战士)	wildcard_utf16
TBL	tbl1.pak	*	Trunks Sword Transmog (Sword)		特兰克斯剑幻化(剑)	wildcard_utf16
TBL	tbl1.pak	*	Master Roshi Wand Transmog (Turtle)			wildcard_utf16
TBL	tbl1.pak	*	Magic Wok Transmog (Chieff)			wildcard_utf16
TBL	tbl1.pak	*	Popo Drum Transmog (Plasma)		波波鼓幻化(等离子)	wildcard_utf16
TBL	tbl1.pak	*	Hero Mask Transmog (Karma)			wildcard_utf16
TBL	tbl1.pak	*	Nichirin Transmog (Sword)			wildcard_utf16
TBL	tbl1.pak	*	Tanjiro Kimono			wildcard_utf16
TBL	tbl1.pak	*	Used by Demon Slayer Kamado Tanjiro			wildcard_utf16
TBL	tbl1.pak	*	Tanjiro Hair		炭治郎发型	wildcard_utf16
TBL	tbl1.pak	*	Kurosaki Ichigo Quincy Zampakuto!			wildcard_utf16
TBL	tbl1.pak	*	Super Saiyan 3			wildcard_utf16
TBL	tbl1.pak	*	Martial Super Saiyan 3		武道家超级赛亚人3	wildcard_utf16
TBL	tbl1.pak	*	Spiritualist Super Saiyan 3		气功师超级赛亚人3	wildcard_utf16
TBL	tbl1.pak	*	Might Bootenks		大魔人布欧悟天克斯	wildcard_utf16
TBL	tbl1.pak	*	Wonder Bootenks		意魔人布欧悟天克斯	wildcard_utf16
TBL	tbl1.pak	*	Warrior Dark Namek		那美克战士黑暗那美克	wildcard_utf16
TBL	tbl1.pak	*	Dragon Dark Namek		龙黑暗那美克	wildcard_utf16
TBL	tbl1.pak	*	Martial Legendary Super Saiyan		武道家传说超级赛亚人	wildcard_utf16
TBL	tbl1.pak	*	Spiritualist Legendary Super Saiyan		气功师传说超级赛亚人	wildcard_utf16
TBL	tbl1.pak	*	Stamina			wildcard_utf16
TBL	tbl1.pak	*	Dextery			wildcard_utf16
TBL	tbl1.pak	*	Energy			wildcard_utf16
TBL	tbl1.pak	*	Attack		攻击	wildcard_utf16
TBL	tbl1.pak	*	Movement Speed			wildcard_utf16
TBL	tbl1.pak	*	Attack Speed			wildcard_utf16
TBL	tbl1.pak	*	Full RP			wildcard_utf16
TBL	tbl1.pak	*	Manufacturing Extract 01			wildcard_utf16
TBL	tbl1.pak	*	Special Parts 01		特殊零件01	wildcard_utf16
TBL	tbl1.pak	*	Rare Mineral 01			wildcard_utf16
TBL	tbl1.pak	*	Legendary Gem 01		传说宝石01	wildcard_utf16
TBL	tbl1.pak	*	Reunion Hot Pot			wildcard_utf16
TBL	tbl1.pak	*	EV Life Potion			wildcard_utf16
TBL	tbl1.pak	*	EV Magic Potion			wildcard_utf16
TBL	tbl1.pak	*	EV Life Pill Y			wildcard_utf16
TBL	tbl1.pak	*	EV Magic Pill Y			wildcard_utf16
TBL	tbl1.pak	*	EV Clarity Potion			wildcard_utf16
TBL	tbl1.pak	*	Black Dragon Ring Type A		黑龙戒指A型	wildcard_utf16
TBL	tbl1.pak	*	A powerful ring obtained from the powerful mech black dragon.		从强大的机械黑龙处获得的强力戒指。	wildcard_utf16
TBL	tbl1.pak	*	Black Dragon Ring Type B		黑龙戒指B型	wildcard_utf16
TBL	tbl1.pak	*	Black Dragon Earring type A		黑龙耳环A型	wildcard_utf16
TBL	tbl1.pak	*	Black Dragon Earring type B		黑龙耳环B型	wildcard_utf16
TBL	tbl1.pak	*	A powerful earring obtained from the powerful mech black dragon.		从强大的机械黑龙处获得的强力耳环。	wildcard_utf16
TBL	tbl1.pak	*	Black Dragon Necklace		黑龙项链	wildcard_utf16
TBL	tbl1.pak	*	A powerful necklace obtained from the powerful mech black dragon.		从强大的机械黑龙处获得的强力项链。	wildcard_utf16
TBL	tbl1.pak	*	EV Resurrection Popo [Other Character]			wildcard_utf16
TBL	tbl1.pak	*	EV Protective Net			wildcard_utf16
TBL	tbl1.pak	*	EV Detoxification Pill S		EV解毒药丸S	wildcard_utf16
TBL	tbl1.pak	*	EV Pain Treatment Pill S		EV疼痛治疗药丸S	wildcard_utf16
TBL	tbl1.pak	*	General EXP Boost [7 Days]			wildcard_utf16
TBL	tbl1.pak	*	Advanced EXP Boost [7 Days]			wildcard_utf16
TBL	tbl1.pak	*	EV Senzu Beans			wildcard_utf16
TBL	tbl1.pak	*	EV Half Senzu Bean			wildcard_utf16
TBL	tbl1.pak	*	EV Skill Reset Book+ [7 Days]			wildcard_utf16
TBL	tbl1.pak	*	EV Capsule Box Z24 [7 Days]			wildcard_utf16
TBL	tbl1.pak	*	EV Capsule Box Z24 [30 Days]			wildcard_utf16
TBL	tbl1.pak	*	EV Name Change Book [1 Day]			wildcard_utf16
TBL	tbl1.pak	*	EV Guild Name Change Book [10 Days]			wildcard_utf16
TBL	tbl1.pak	*	EV Speed Cattle No4 [1 Day]			wildcard_utf16
TBL	tbl1.pak	*	EV Speed Cattle No4 [15 Days]			wildcard_utf16
TBL	tbl1.pak	*	EV Speed Cattle No4 [30 Days]			wildcard_utf16
TBL	tbl1.pak	*	EV Liquid Fuel S3 [30 Days]			wildcard_utf16
TBL	tbl1.pak	*	Kidd Bag			wildcard_utf16
TBL	tbl1.pak	*	Simple Broom			wildcard_utf16
TBL	tbl1.pak	*	Lucky Broom			wildcard_utf16
TBL	tbl1.pak	*	Ultra Lucky Broom			wildcard_utf16
TBL	tbl1.pak	*	Event Transportation Chest [7 Days]			wildcard_utf16
TBL	tbl1.pak	*	Event Transportation Chest [15 Days]			wildcard_utf16
TBL	tbl1.pak	*	First Phase of Reward Capsule			wildcard_utf16
TBL	tbl1.pak	*	Last Phase of Reward Capsule			wildcard_utf16
TBL	tbl1.pak	*	[VIP] Martial Art Integrated Package			wildcard_utf16
TBL	tbl1.pak	*	[VIP] Spiritualist Integrated Package		[VIP] 气功师 Integrated Package	wildcard_utf16
TBL	tbl1.pak	*	[VIP] Warrior Integrated Package			wildcard_utf16
TBL	tbl1.pak	*	[VIP] Dragon Clan Integrated Package		[VIP] 那美克龙族 Integrated Package	wildcard_utf16
TBL	tbl1.pak	*	[VIP] Mighty Majin Integrated Package			wildcard_utf16
TBL	tbl1.pak	*	[VIP] Wonder Majin Integrated Package		[VIP] 意魔人 Integrated Package	wildcard_utf16
TBL	tbl1.pak	*	[CBT] Martial Art Integrated Package			wildcard_utf16
TBL	tbl1.pak	*	[CBT] Spiritualist Integrated Package		[CBT] 气功师 Integrated Package	wildcard_utf16
TBL	tbl1.pak	*	[CBT] Warrior Integrated Package			wildcard_utf16
TBL	tbl1.pak	*	[CBT] Dragon Clan Integrated Package		[CBT] 那美克龙族 Integrated Package	wildcard_utf16
TBL	tbl1.pak	*	[CBT] Mighty Majin Integrated Package			wildcard_utf16
TBL	tbl1.pak	*	[CBT] Wonder Majin Integrated Package		[CBT] 意魔人 Integrated Package	wildcard_utf16
TBL	tbl1.pak	*	Unknown Box			wildcard_utf16
TBL	tbl1.pak	*	Unknown Pocket Coin			wildcard_utf16
TBL	tbl1.pak	*	Return DBO Memorial Box			wildcard_utf16
TBL	tbl1.pak	*	New Growth Box Lv6			wildcard_utf16
TBL	tbl1.pak	*	New Growth Box Lv7			wildcard_utf16
TBL	tbl1.pak	*	New Growth Box Lv8			wildcard_utf16
TBL	tbl1.pak	*	New Growth Box Lv9			wildcard_utf16
TBL	tbl1.pak	*	New Growth Box Lv10			wildcard_utf16
TBL	tbl1.pak	*	New Growth Box Lv11			wildcard_utf16
TBL	tbl1.pak	*	New Growth Box Lv12			wildcard_utf16
TBL	tbl1.pak	*	New Growth Box Lv13			wildcard_utf16
TBL	tbl1.pak	*	New Growth Box Lv14			wildcard_utf16
TBL	tbl1.pak	*	New Growth Box Lv15			wildcard_utf16
TBL	tbl1.pak	*	New Growth Box Lv16			wildcard_utf16
TBL	tbl1.pak	*	New Growth Box Lv17			wildcard_utf16
TBL	tbl1.pak	*	New Growth Box Lv18			wildcard_utf16
TBL	tbl1.pak	*	New Growth Box Lv19			wildcard_utf16
TBL	tbl1.pak	*	New Growth Box Lv20			wildcard_utf16
TBL	tbl1.pak	*	New Growth Box Lv21			wildcard_utf16
TBL	tbl1.pak	*	New Growth Box Lv22			wildcard_utf16
TBL	tbl1.pak	*	New Growth Box Lv23			wildcard_utf16
TBL	tbl1.pak	*	New Growth Box Lv24			wildcard_utf16
TBL	tbl1.pak	*	New Growth Box Lv25			wildcard_utf16
TBL	tbl1.pak	*	New Growth Box Lv26			wildcard_utf16
TBL	tbl1.pak	*	New Growth Box Lv27			wildcard_utf16
TBL	tbl1.pak	*	New Growth Box Lv28			wildcard_utf16
TBL	tbl1.pak	*	New Growth Box Lv29			wildcard_utf16
TBL	tbl1.pak	*	New Growth Box Lv30			wildcard_utf16
TBL	tbl1.pak	*	New Growth Box Lv31			wildcard_utf16
TBL	tbl1.pak	*	New Growth Box Lv32			wildcard_utf16
TBL	tbl1.pak	*	New Growth Box Lv33			wildcard_utf16
TBL	tbl1.pak	*	New Growth Box Lv34			wildcard_utf16
TBL	tbl1.pak	*	New Growth Box Lv35			wildcard_utf16
TBL	tbl1.pak	*	New Growth Box Lv36			wildcard_utf16
TBL	tbl1.pak	*	New Growth Box Lv37			wildcard_utf16
TBL	tbl1.pak	*	New Growth Box Lv38			wildcard_utf16
TBL	tbl1.pak	*	New Growth Box Lv39			wildcard_utf16
TBL	tbl1.pak	*	New Growth Box Lv40			wildcard_utf16
TBL	tbl1.pak	*	EV Transportation Chest [30 Days]			wildcard_utf16
TBL	tbl1.pak	*	Certified Silver Coin			wildcard_utf16
TBL	tbl1.pak	*	Dogi Exchange Coupon			wildcard_utf16
TBL	tbl1.pak	*	UTS Activity Title			wildcard_utf16
TBL	tbl1.pak	*	Romantic Cat			wildcard_utf16
TBL	tbl1.pak	*	Remote Warehouse Ring			wildcard_utf16
TBL	tbl1.pak	*	Dogi Property Ball - Dogi [1 Day]			wildcard_utf16
TBL	tbl1.pak	*	Dogi Property Ball - Hair [1 Day]			wildcard_utf16
TBL	tbl1.pak	*	Dogi Property Ball - Mask [1 Day]			wildcard_utf16
TBL	tbl1.pak	*	Dogi Property Ball - Richness [1 Day]			wildcard_utf16
TBL	tbl1.pak	*	Dogi Property Ball - Backpack [1 Day]			wildcard_utf16
TBL	tbl1.pak	*	Dogi Property Ball - Dogi [7 Days]			wildcard_utf16
TBL	tbl1.pak	*	Dogi Property Ball - Hair [7 Days]			wildcard_utf16
TBL	tbl1.pak	*	Dogi Property Ball - Mask [7 Days]			wildcard_utf16
TBL	tbl1.pak	*	Dogi Property Ball - Richness [7 Days]			wildcard_utf16
TBL	tbl1.pak	*	Dogi Property Ball - Backpack [7 Days]			wildcard_utf16
TBL	tbl1.pak	*	Dogi Property Ball - Dogi [30 Days]			wildcard_utf16
TBL	tbl1.pak	*	Dogi Property Ball - Hair [30 Days]			wildcard_utf16
TBL	tbl1.pak	*	Dogi Property Ball - Mask [30 Days]			wildcard_utf16
TBL	tbl1.pak	*	Dogi Property Ball - Richness [30 Days]			wildcard_utf16
TBL	tbl1.pak	*	Dogi Property Ball - Backpack [30 Days]			wildcard_utf16
TBL	tbl1.pak	*	EV-Autopot LP (300.000)			wildcard_utf16
TBL	tbl1.pak	*	EV-Autopot EP (300.000)			wildcard_utf16
TBL	tbl1.pak	*	Vitality Potion			wildcard_utf16
TBL	tbl1.pak	*	BD - Increase LP and EP.			wildcard_utf16
TBL	tbl1.pak	*	Regeneration Potion			wildcard_utf16
TBL	tbl1.pak	*	BD Shield			wildcard_utf16
TBL	tbl1.pak	*	Medium VP Recovery Potion			wildcard_utf16
TBL	tbl1.pak	*	30 Anniversary Valentine Chocolate			wildcard_utf16
TBL	tbl1.pak	*	70 Anniversary Valentine Chocolate			wildcard_utf16
TBL	tbl1.pak	*	EV Vitality Potion			wildcard_utf16
TBL	tbl1.pak	*	EV Regeneration Potion			wildcard_utf16
TBL	tbl1.pak	*	Golden Chest Key			wildcard_utf16
TBL	tbl1.pak	*	Platinum Chest Key			wildcard_utf16
TBL	tbl1.pak	*	Secret EXP Boost [2 Hours]			wildcard_utf16
TBL	tbl1.pak	*	EV General EXP Boost [2 Hours]			wildcard_utf16
TBL	tbl1.pak	*	EV Super Saiyan Potion [Martial Artist]		EV超级赛亚人药水[武道家]	wildcard_utf16
TBL	tbl1.pak	*	Dogi Property Ball			wildcard_utf16
TBL	tbl1.pak	*	Equipment Box			wildcard_utf16
TBL	tbl1.pak	*	EV +10 Weapon Coupon Lv60 [7 Days]			wildcard_utf16
TBL	tbl1.pak	*	EV +8 Armor Coupon Lv60 [7 Days]			wildcard_utf16
TBL	tbl1.pak	*	EV Success Luck			wildcard_utf16
TBL	tbl1.pak	*	EV Health Luck			wildcard_utf16
TBL	tbl1.pak	*	EV Attack Luck			wildcard_utf16
TBL	tbl1.pak	*	EV Regeneration Luck			wildcard_utf16
TBL	tbl1.pak	*	EV Resistance Luck			wildcard_utf16
TBL	tbl1.pak	*	EV Critical Luck			wildcard_utf16
TBL	tbl1.pak	*	EV Dodge Luck			wildcard_utf16
TBL	tbl1.pak	*	EV Evil Luck			wildcard_utf16
TBL	tbl1.pak	*	Fly Amplifiers Scroll [7 Days]			wildcard_utf16
TBL	tbl1.pak	*	Fly Amplifiers Scroll [15 Days]			wildcard_utf16
TBL	tbl1.pak	*	The acquisition of skills!\nPower UP (Spiritualist)		The acquisition of skills!\nPower UP (气功师)	wildcard_utf16
TBL	tbl1.pak	*	The acquisition of skills!\nPower UP (Warrior)		The acquisition of skills!\nPower UP (那美克战士)	wildcard_utf16
TBL	tbl1.pak	*	The acquisition of skills!\nPower UP (Dragon Clan)		The acquisition of skills!\nPower UP (那美克龙族)	wildcard_utf16
TBL	tbl1.pak	*	The acquisition of skills!\nPower UP (Wonder Majin)		The acquisition of skills!\nPower UP (意魔人)	wildcard_utf16
TBL	tbl1.pak	*	The acquisition of skills!\nGuard (Spiritualist)		The acquisition of skills!\nGuard (气功师)	wildcard_utf16
TBL	tbl1.pak	*	The acquisition of skills!\nGuard (Warrior)		The acquisition of skills!\nGuard (那美克战士)	wildcard_utf16
TBL	tbl1.pak	*	The acquisition of skills!\nGuard (Dragon Clan)		The acquisition of skills!\nGuard (那美克龙族)	wildcard_utf16
TBL	tbl1.pak	*	The acquisition of skills!\nGuard (Wonder Majin)		The acquisition of skills!\nGuard (意魔人)	wildcard_utf16
TBL	tbl1.pak	*	The acquisition of skills!\nDash (Warrior)		The acquisition of skills!\nDash (那美克战士)	wildcard_utf16
TBL	tbl1.pak	*	The acquisition of skills!\nDash (Dragon Clan)		The acquisition of skills!\nDash (那美克龙族)	wildcard_utf16
TBL	tbl1.pak	*	The acquisition of skills!\nDash (Wonder Majin)		The acquisition of skills!\nDash (意魔人)	wildcard_utf16
TBL	tbl1.pak	*	The acquisition of skills!\nCounter Attack (Warrior)		The acquisition of skills!\nCounter Attack (那美克战士)	wildcard_utf16
TBL	tbl1.pak	*	The acquisition of skills!\nCounter Attack (Dragon Clan)		The acquisition of skills!\nCounter Attack (那美克龙族)	wildcard_utf16
TBL	tbl1.pak	*	The acquisition of skills!\nCounter Attack (Wonder Majin)		The acquisition of skills!\nCounter Attack (意魔人)	wildcard_utf16
TBL	tbl1.pak	*	EV +12 Weapon Coupon Lv30 [3 Days]			wildcard_utf16
TBL	tbl1.pak	*	Fly Amplifiers Scroll [30 Days]			wildcard_utf16
TBL	tbl1.pak	*	12 Weapon Coupon Lv11 [2 Days]			wildcard_utf16
TBL	tbl1.pak	*	12 Armor Coupon Lv11 [2 Days]			wildcard_utf16
TBL	tbl1.pak	*	12 Weapon Coupon Lv21 [2 Days]			wildcard_utf16
TBL	tbl1.pak	*	12 Armor Coupon Lv21 [2 Days]			wildcard_utf16
TBL	tbl1.pak	*	12 Weapon Coupon Lv30 [2 Days]			wildcard_utf16
TBL	tbl1.pak	*	12 Armor Coupon Lv30 [2 Days]			wildcard_utf16
TBL	tbl1.pak	*	12 Weapon Coupon Lv38 [2 Days]			wildcard_utf16
TBL	tbl1.pak	*	12 Armor Coupon Lv38 [2 Days]			wildcard_utf16
TBL	tbl1.pak	*	God of Gamblers Title			wildcard_utf16
TBL	tbl1.pak	*	Lady Luck Title			wildcard_utf16
TBL	tbl1.pak	*	Lottery God Title			wildcard_utf16
TBL	tbl1.pak	*	EV White Stone U60		EV白色石U60	wildcard_utf16
TBL	tbl1.pak	*	12 Weapon Coupon Lv20 [2 Days]			wildcard_utf16
TBL	tbl1.pak	*	12 Armor Coupon Lv20 [2 Days]			wildcard_utf16
TBL	tbl1.pak	*	12 Weapon Coupon Lv29 [2 Days]			wildcard_utf16
TBL	tbl1.pak	*	12 Armor Coupon Lv29 [2 Days]			wildcard_utf16
TBL	tbl1.pak	*	12 Weapon Coupon Lv37 [2 Days]			wildcard_utf16
TBL	tbl1.pak	*	12 Armor Coupon Lv37 [2 Days]			wildcard_utf16
TBL	tbl1.pak	*	EV Advanced Fly Scroll [3 Min]			wildcard_utf16
TBL	tbl1.pak	*	EV Secret Fly Scroll			wildcard_utf16
TBL	tbl1.pak	*	12 Weapon Coupon Lv44 [2 Days]			wildcard_utf16
TBL	tbl1.pak	*	12 Armor Coupon Lv44 [2 Days]			wildcard_utf16
TBL	tbl1.pak	*	EV Mystic Fly Scroll			wildcard_utf16
TBL	tbl1.pak	*	12 Weapon Coupon Lv49 [2 Days]			wildcard_utf16
TBL	tbl1.pak	*	12 Armor Coupon Lv49 [2 Days]			wildcard_utf16
TBL	tbl1.pak	*	12 Weapon Coupon Lv54 [2 Days]			wildcard_utf16
TBL	tbl1.pak	*	12 Armor Coupon Lv54 [2 Days]			wildcard_utf16
TBL	tbl1.pak	*	12 Weapon Coupon Lv59 [2 Days]			wildcard_utf16
TBL	tbl1.pak	*	12 Armor Coupon Lv59 [2 Days]			wildcard_utf16
TBL	tbl1.pak	*	12 Weapon Coupon Lv64 [2 Days]			wildcard_utf16
TBL	tbl1.pak	*	12 Armor Coupon Lv64 [2 Days]			wildcard_utf16
TBL	tbl1.pak	*	12 Weapon Coupon Lv69 [2 Days]			wildcard_utf16
TBL	tbl1.pak	*	12 Armor Coupon Lv69 [2 Days]			wildcard_utf16
TBL	tbl1.pak	*	15 Weapon Coupon Lv70 [7 Days]			wildcard_utf16
TBL	tbl1.pak	*	15 Armor Coupon Lv70 [7 Days]			wildcard_utf16
TBL	tbl1.pak	*	Popo Ring Lv70		波波戒指Lv70	wildcard_utf16
TBL	tbl1.pak	*	Shining Popo Ring			wildcard_utf16
TBL	tbl1.pak	*	12 Weapon Coupon Lv30 [7 Days]			wildcard_utf16
TBL	tbl1.pak	*	12 Weapon Coupon Lv30 [15 Days]			wildcard_utf16
TBL	tbl1.pak	*	12 Weapon Coupon Lv30 [30 Days]			wildcard_utf16
TBL	tbl1.pak	*	10 Armor Coupon Lv30 [7 Days]			wildcard_utf16
TBL	tbl1.pak	*	10 Armor Coupon Lv30 [15 Days]			wildcard_utf16
TBL	tbl1.pak	*	10 Armor Coupon Lv30 [30 Days]			wildcard_utf16
TBL	tbl1.pak	*	12 Weapon Coupon Lv55 [7 Days]			wildcard_utf16
TBL	tbl1.pak	*	12 Weapon Coupon Lv55 [15 Days]			wildcard_utf16
TBL	tbl1.pak	*	12 Weapon Coupon Lv55 [30 Days]			wildcard_utf16
TBL	tbl1.pak	*	10 Armor Coupon Lv55 [7 Days]			wildcard_utf16
TBL	tbl1.pak	*	10 Armor Coupon Lv55 [15 Days]			wildcard_utf16
TBL	tbl1.pak	*	10 Armor Coupon Lv55 [30 Days]			wildcard_utf16
TBL	tbl1.pak	*	12 Weapon Coupon Lv70 [7 Days]			wildcard_utf16
TBL	tbl1.pak	*	12 Weapon Coupon Lv70 [15 Days]			wildcard_utf16
TBL	tbl1.pak	*	12 Weapon Coupon Lv70 [30 Days]			wildcard_utf16
TBL	tbl1.pak	*	10 Armor Coupon Lv70 [7 Days]			wildcard_utf16
TBL	tbl1.pak	*	10 Armor Coupon Lv70 [15 Days]			wildcard_utf16
TBL	tbl1.pak	*	10 Armor Coupon Lv70 [30 Days]			wildcard_utf16
TBL	tbl1.pak	*	White Stone U75		白色石U75	wildcard_utf16
TBL	tbl1.pak	*	EV Legendary Dogi Ball		EV传说时装球	wildcard_utf16
TBL	tbl1.pak	*	EV Rare Dogi Ball			wildcard_utf16
TBL	tbl1.pak	*	EV Premium Dogi Ball			wildcard_utf16
TBL	tbl1.pak	*	Mysterious Moon Cake [1 Day]			wildcard_utf16
TBL	tbl1.pak	*	Mysterious Moon Cake [1 Hour]			wildcard_utf16
TBL	tbl1.pak	*	Mysterious Moon Cake [10 Hours]			wildcard_utf16
TBL	tbl1.pak	*	EV Super Magic Pill 30		EV超级魔法药丸30	wildcard_utf16
TBL	tbl1.pak	*	EV Super Life Pill 30		EV超级生命药丸30	wildcard_utf16
TBL	tbl1.pak	*	EV Protective Net Lv1			wildcard_utf16
TBL	tbl1.pak	*	EV Protective Net Lv2			wildcard_utf16
TBL	tbl1.pak	*	EV Protective Net Lv3			wildcard_utf16
TBL	tbl1.pak	*	EV Protective Net Lv4			wildcard_utf16
TBL	tbl1.pak	*	EV White Stone U70		EV白色石U70	wildcard_utf16
TBL	tbl1.pak	*	EV +10 Weapon Coupon Lv70 [3 Days]			wildcard_utf16
TBL	tbl1.pak	*	EV +8 Armor Coupon Lv70 [3 Days]			wildcard_utf16
TBL	tbl1.pak	*	EV Advanced Fly Scroll [1 Day]			wildcard_utf16
TBL	tbl1.pak	*	EX Low Ultimate EXP Boost [1 Hour]			wildcard_utf16
TBL	tbl1.pak	*	EX Medium Ultimate EXP Boost [1 Hour]			wildcard_utf16
TBL	tbl1.pak	*	EX High Ultimate EXP Boost [1 Hour]			wildcard_utf16
TBL	tbl1.pak	*	EV +12 Weapon Coupon Lv60 [15 Days]			wildcard_utf16
TBL	tbl1.pak	*	EV +12 Armor Coupon Lv60 [15 Days]			wildcard_utf16
TBL	tbl1.pak	*	EV +12 Weapon Coupon Lv70 [15 Days]			wildcard_utf16
TBL	tbl1.pak	*	EV +12 Armor Coupon Lv70 [15 Days]			wildcard_utf16
TBL	tbl1.pak	*	EV +15 Weapon Coupon Lv70 [15 Days]			wildcard_utf16
TBL	tbl1.pak	*	EV +15 Armor Coupon Lv70 [15 Days]			wildcard_utf16
TBL	tbl1.pak	*	EV Guild Name Change Book [1 Day]			wildcard_utf16
TBL	tbl1.pak	*	EV Skill Reset Book+ [1 Day]			wildcard_utf16
TBL	tbl1.pak	*	Silver Star No.8 [Amber] [7 Days]			wildcard_utf16
TBL	tbl1.pak	*	Quest Ring [30 Minutes]			wildcard_utf16
TBL	tbl1.pak	*	Quest Ring [3 Hours]			wildcard_utf16
TBL	tbl1.pak	*	[VIP] Martial Arts Capsule Box			wildcard_utf16
TBL	tbl1.pak	*	Martial Arts Equipment Capsule			wildcard_utf16
TBL	tbl1.pak	*	[VIP] Spiritualist Capsule Box		[VIP] 气功师 Capsule Box	wildcard_utf16
TBL	tbl1.pak	*	[VIP] Warrior Capsule Box			wildcard_utf16
TBL	tbl1.pak	*	Warrior Equipment Capsule			wildcard_utf16
TBL	tbl1.pak	*	[VIP] Dragon Clan Capsule Box		[VIP] 那美克龙族 Capsule Box	wildcard_utf16
TBL	tbl1.pak	*	[VIP] Mighty Majin Capsule Box			wildcard_utf16
TBL	tbl1.pak	*	Mighty Majin Equipment Capsule			wildcard_utf16
TBL	tbl1.pak	*	[VIP] Wonder Majin Capsule Box		[VIP] 意魔人 Capsule Box	wildcard_utf16
TBL	tbl1.pak	*	[CBT] Martial Arts Capsule Box			wildcard_utf16
